"PASSENGERS","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","YEAR","MONTH",
1233.00,544.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express",11057,1105703,31057,"CLT","Charlotte, NC","NC",12953,1295302,31703,"LGA","New York, NY","NY",2015,12,
1234.00,374.00,"S5",20448,"Shuttle America Corp.",11433,1143302,31295,"DTW","Detroit, MI","MI",15096,1509602,35096,"SYR","Syracuse, NY","NY",2015,8,
1234.00,528.00,"EV",20366,"ExpressJet Airlines Inc.",14576,1457604,34576,"ROC","Rochester, NY","NY",13930,1393003,30977,"ORD","Chicago, IL","IL",2015,9,
1235.00,378.00,"EV",20366,"ExpressJet Airlines Inc.",11433,1143302,31295,"DTW","Detroit, MI","MI",10577,1057703,30577,"BGM","Binghamton, NY","NY",2015,11,
1235.00,1068.00,"G4",20368,"Allegiant Air",14112,1411203,33195,"PIE","St. Petersburg, FL","FL",12265,1226503,32265,"IAG","Niagara Falls, NY","NY",2015,9,
1235.00,1176.00,"NK",20416,"Spirit Air Lines",11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL",12265,1226503,32265,"IAG","Niagara Falls, NY","NY",2015,10,
1235.00,296.00,"YX",20452,"Republic Airlines",11278,1127803,30852,"DCA","Washington, DC","VA",14576,1457604,34576,"ROC","Rochester, NY","NY",2015,10,
1236.00,888.00,"YX",20452,"Republic Airlines",15016,1501603,31123,"STL","St. Louis, MO","MO",12953,1295302,31703,"LGA","New York, NY","NY",2015,11,
1237.00,296.00,"YX",20452,"Republic Airlines",14576,1457604,34576,"ROC","Rochester, NY","NY",11278,1127802,30852,"DCA","Washington, DC","VA",2015,7,
1237.00,213.00,"MQ",20398,"Envoy Air",12478,1247802,31703,"JFK","New York, NY","NY",11278,1127802,30852,"DCA","Washington, DC","VA",2015,7,
1237.00,589.00,"9E",20363,"Endeavor Air Inc.",12478,1247803,31703,"JFK","New York, NY","NY",11193,1119302,33105,"CVG","Cincinnati, OH","KY",2015,12,
1237.00,617.00,"EV",20366,"ExpressJet Airlines Inc.",12953,1295302,31703,"LGA","New York, NY","NY",10868,1086803,30868,"CAE","Columbia, SC","SC",2015,9,
1238.00,665.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express",12478,1247803,31703,"JFK","New York, NY","NY",12339,1233904,32337,"IND","Indianapolis, IN","IN",2015,10,
1238.00,143.00,"YX",20452,"Republic Airlines",11618,1161802,31703,"EWR","Newark, NJ","NJ",10257,1025702,30257,"ALB","Albany, NY","NY",2015,3,
1238.00,296.00,"9E",20363,"Endeavor Air Inc.",11433,1143302,31295,"DTW","Detroit, MI","MI",14576,1457604,34576,"ROC","Rochester, NY","NY",2015,10,
1238.00,618.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express",11986,1198603,31986,"GRR","Grand Rapids, MI","MI",12953,1295302,31703,"LGA","New York, NY","NY",2015,2,
1239.00,1031.00,"9E",20363,"Endeavor Air Inc.",12953,1295302,31703,"LGA","New York, NY","NY",11423,1142303,31423,"DSM","Des Moines, IA","IA",2015,6,
1239.00,1144.00,"WN",19393,"Southwest Airlines Co.",14635,1463502,31714,"RSW","Fort Myers, FL","FL",10792,1079204,30792,"BUF","Buffalo, NY","NY",2015,1,
1240.00,282.00,"EV",20366,"ExpressJet Airlines Inc.",10792,1079204,30792,"BUF","Buffalo, NY","NY",11618,1161802,31703,"EWR","Newark, NJ","NJ",2015,2,
1241.00,378.00,"9E",20363,"Endeavor Air Inc.",10581,1058102,30581,"BGR","Bangor, ME","ME",12953,1295302,31703,"LGA","New York, NY","NY",2015,1,
1241.00,647.00,"9E",20363,"Endeavor Air Inc.",12953,1295302,31703,"LGA","New York, NY","NY",15412,1541202,35412,"TYS","Knoxville, TN","TN",2015,5,
1241.00,296.00,"S5",20448,"Shuttle America Corp.",14576,1457604,34576,"ROC","Rochester, NY","NY",11433,1143302,31295,"DTW","Detroit, MI","MI",2015,10,
1242.00,115.00,"PT",20427,"Piedmont Airlines",12197,1219702,31703,"HPN","White Plains, NY","NY",14100,1410002,34100,"PHL","Philadelphia, PA","PA",2015,5,
1243.00,265.00,"ZW",20046,"Air Wisconsin Airlines Corp",15096,1509602,35096,"SYR","Syracuse, NY","NY",10721,1072102,30721,"BOS","Boston, MA","MA",2015,4,
1243.00,617.00,"EV",20366,"ExpressJet Airlines Inc.",10868,1086803,30868,"CAE","Columbia, SC","SC",12953,1295302,31703,"LGA","New York, NY","NY",2015,9,
1243.00,812.00,"9E",20363,"Endeavor Air Inc.",12953,1295302,31703,"LGA","New York, NY","NY",13485,1348502,33485,"MSN","Madison, WI","WI",2015,5,
1243.00,589.00,"MQ",20398,"Envoy Air",11193,1119302,33105,"CVG","Cincinnati, OH","KY",12478,1247802,31703,"JFK","New York, NY","NY",2015,5,
1244.00,483.00,"MQ",20398,"Envoy Air",11066,1106603,31066,"CMH","Columbus, OH","OH",12478,1247803,31703,"JFK","New York, NY","NY",2015,10,
1245.00,589.00,"9E",20363,"Endeavor Air Inc.",11193,1119302,33105,"CVG","Cincinnati, OH","KY",12478,1247803,31703,"JFK","New York, NY","NY",2015,11,
1245.00,765.00,"MQ",20398,"Envoy Air",10693,1069302,30693,"BNA","Nashville, TN","TN",12478,1247803,31703,"JFK","New York, NY","NY",2015,11,
1247.00,738.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express",12953,1295302,31703,"LGA","New York, NY","NY",13342,1334205,33342,"MKE","Milwaukee, WI","WI",2015,10,
1247.00,265.00,"ZW",20046,"Air Wisconsin Airlines Corp",10721,1072102,30721,"BOS","Boston, MA","MA",15096,1509602,35096,"SYR","Syracuse, NY","NY",2015,9,
1247.00,833.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express",12953,1295302,31703,"LGA","New York, NY","NY",12451,1245102,31136,"JAX","Jacksonville, FL","FL",2015,5,
1247.00,888.00,"9E",20363,"Endeavor Air Inc.",15016,1501603,31123,"STL","St. Louis, MO","MO",12953,1295302,31703,"LGA","New York, NY","NY",2015,7,
1247.00,483.00,"MQ",20398,"Envoy Air",11066,1106603,31066,"CMH","Columbus, OH","OH",12478,1247803,31703,"JFK","New York, NY","NY",2015,9,
1247.00,1107.00,"9E",20363,"Endeavor Air Inc.",13198,1319801,33198,"MCI","Kansas City, MO","MO",12953,1295302,31703,"LGA","New York, NY","NY",2015,12,
1248.00,1031.00,"9E",20363,"Endeavor Air Inc.",12953,1295302,31703,"LGA","New York, NY","NY",11423,1142303,31423,"DSM","Des Moines, IA","IA",2015,11,
1248.00,888.00,"MQ",20398,"Envoy Air",15016,1501603,31123,"STL","St. Louis, MO","MO",12953,1295302,31703,"LGA","New York, NY","NY",2015,6,
1250.00,461.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express",11995,1199502,31995,"GSO","Greensboro/High Point, NC","NC",12953,1295302,31703,"LGA","New York, NY","NY",2015,6,
1250.00,241.00,"EV",20366,"ExpressJet Airlines Inc.",11433,1143302,31295,"DTW","Detroit, MI","MI",10792,1079204,30792,"BUF","Buffalo, NY","NY",2015,6,
1250.00,509.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express",11433,1143302,31295,"DTW","Detroit, MI","MI",12478,1247803,31703,"JFK","New York, NY","NY",2015,10,
1251.00,288.00,"YV",20378,"Mesa Airlines Inc.",14576,1457604,34576,"ROC","Rochester, NY","NY",12264,1226402,30852,"IAD","Washington, DC","VA",2015,5,
1252.00,257.00,"PT",20427,"Piedmont Airlines",14100,1410002,34100,"PHL","Philadelphia, PA","PA",14576,1457604,34576,"ROC","Rochester, NY","NY",2015,5,
1252.00,1197.00,"G4",20368,"Allegiant Air",15096,1509602,35096,"SYR","Syracuse, NY","NY",11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL",2015,10,
1252.00,722.00,"EV",20366,"ExpressJet Airlines Inc.",12953,1295302,31703,"LGA","New York, NY","NY",14685,1468502,34685,"SAV","Savannah, GA","GA",2015,3,
1253.00,96.00,"US",20355,"US Airways Inc.",12953,1295302,31703,"LGA","New York, NY","NY",14100,1410002,34100,"PHL","Philadelphia, PA","PA",2015,1,
1253.00,1055.00,"G4",20368,"Allegiant Air",15070,1507002,31703,"SWF","Newburgh/Poughkeepsie, NY","NY",14112,1411203,33195,"PIE","St. Petersburg, FL","FL",2015,2,
1253.00,298.00,"OH",20397,"PSA Airlines Inc.",11278,1127803,30852,"DCA","Washington, DC","VA",15096,1509602,35096,"SYR","Syracuse, NY","NY",2015,12,
1253.00,296.00,"ZW",20046,"Air Wisconsin Airlines Corp",11278,1127802,30852,"DCA","Washington, DC","VA",10792,1079204,30792,"BUF","Buffalo, NY","NY",2015,7,
1254.00,1183.00,"S5",20448,"Shuttle America Corp.",13495,1349503,33495,"MSY","New Orleans, LA","LA",12953,1295302,31703,"LGA","New York, NY","NY",2015,8,
1254.00,96.00,"PT",20427,"Piedmont Airlines",14100,1410002,34100,"PHL","Philadelphia, PA","PA",12953,1295302,31703,"LGA","New York, NY","NY",2015,3,
1255.00,860.00,"9E",20363,"Endeavor Air Inc.",13487,1348702,31650,"MSP","Minneapolis, MN","MN",15096,1509602,35096,"SYR","Syracuse, NY","NY",2015,3,
1256.00,264.00,"S5",20448,"Shuttle America Corp.",12478,1247803,31703,"JFK","New York, NY","NY",14576,1457604,34576,"ROC","Rochester, NY","NY",2015,12,
