"PASSENGERS","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","YEAR","MONTH",
0.00,163.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10540,1054003,30540,"BED","Bedford, MA","MA",11764,1176402,31764,"FRG","East Farmingdale, NY","NY",2016,1,
0.00,249.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10540,1054003,30540,"BED","Bedford, MA","MA",15096,1509602,35096,"SYR","Syracuse, NY","NY",2016,1,
0.00,282.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10792,1079204,30792,"BUF","Buffalo, NY","NY",11618,1161802,31703,"EWR","Newark, NJ","NJ",2016,1,
0.00,537.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10792,1079204,30792,"BUF","Buffalo, NY","NY",13485,1348502,33485,"MSN","Madison, WI","WI",2016,1,
0.00,891.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11123,1112301,31123,"CPS","St. Louis, MO","MO",12197,1219702,31703,"HPN","White Plains, NY","NY",2016,1,
0.00,1330.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11259,1125903,30194,"DAL","Dallas, TX","TX",15096,1509602,35096,"SYR","Syracuse, NY","NY",2016,1,
0.00,163.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,1176402,31764,"FRG","East Farmingdale, NY","NY",10540,1054003,30540,"BED","Bedford, MA","MA",2016,1,
0.00,898.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12197,1219702,31703,"HPN","White Plains, NY","NY",15016,1501603,31123,"STL","St. Louis, MO","MO",2016,1,
0.00,476.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12348,1234802,32348,"INT","Winston-Salem, NC","NC",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,1,
0.00,1118.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,1330303,32467,"MIA","Miami, FL","FL",12197,1219702,31703,"HPN","White Plains, NY","NY",2016,1,
0.00,1217.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,1330303,32467,"MIA","Miami, FL","FL",15096,1509602,35096,"SYR","Syracuse, NY","NY",2016,1,
0.00,249.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,1509602,35096,"SYR","Syracuse, NY","NY",10540,1054003,30540,"BED","Bedford, MA","MA",2016,1,
0.00,215.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,1509602,35096,"SYR","Syracuse, NY","NY",11764,1176402,31764,"FRG","East Farmingdale, NY","NY",2016,1,
0.00,525.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,1509602,35096,"SYR","Syracuse, NY","NY",11995,1199502,31995,"GSO","Greensboro/High Point, NC","NC",2016,1,
0.00,223.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,1509602,35096,"SYR","Syracuse, NY","NY",12391,1239102,31703,"ISP","Islip, NY","NY",2016,1,
0.00,24.00,"0WQ",21352,"Avjet Corporation",12197,1219702,31703,"HPN","White Plains, NY","NY",15167,1516702,35167,"TEB","Teterboro, NJ","NJ",2016,1,
0.00,24.00,"0WQ",21352,"Avjet Corporation",15167,1516702,35167,"TEB","Teterboro, NJ","NJ",12197,1219702,31703,"HPN","White Plains, NY","NY",2016,1,
0.00,80.00,"5X",19917,"United Parcel Service",10257,1025702,30257,"ALB","Albany, NY","NY",10529,1052904,30529,"BDL","Hartford, CT","CT",2016,1,
0.00,212.00,"5X",19917,"United Parcel Service",10257,1025702,30257,"ALB","Albany, NY","NY",14100,1410002,34100,"PHL","Philadelphia, PA","PA",2016,1,
0.00,703.00,"5X",19917,"United Parcel Service",10257,1025702,30257,"ALB","Albany, NY","NY",14730,1473003,33044,"SDF","Louisville, KY","KY",2016,1,
0.00,120.00,"5X",19917,"United Parcel Service",10257,1025702,30257,"ALB","Albany, NY","NY",15096,1509602,35096,"SYR","Syracuse, NY","NY",2016,1,
0.00,80.00,"5X",19917,"United Parcel Service",10529,1052904,30529,"BDL","Hartford, CT","CT",10257,1025702,30257,"ALB","Albany, NY","NY",2016,1,
0.00,106.00,"5X",19917,"United Parcel Service",10529,1052904,30529,"BDL","Hartford, CT","CT",12478,1247803,31703,"JFK","New York, NY","NY",2016,1,
0.00,279.00,"5X",19917,"United Parcel Service",10792,1079204,30792,"BUF","Buffalo, NY","NY",14100,1410002,34100,"PHL","Philadelphia, PA","PA",2016,1,
0.00,494.00,"5X",19917,"United Parcel Service",10792,1079204,30792,"BUF","Buffalo, NY","NY",14730,1473003,33044,"SDF","Louisville, KY","KY",2016,1,
0.00,133.00,"5X",19917,"United Parcel Service",10792,1079204,30792,"BUF","Buffalo, NY","NY",15096,1509602,35096,"SYR","Syracuse, NY","NY",2016,1,
0.00,282.00,"5X",19917,"United Parcel Service",11618,1161802,31703,"EWR","Newark, NJ","NJ",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,1,
0.00,944.00,"5X",19917,"United Parcel Service",12478,1247803,31703,"JFK","New York, NY","NY",13204,1320402,31454,"MCO","Orlando, FL","FL",2016,1,
0.00,94.00,"5X",19917,"United Parcel Service",12478,1247803,31703,"JFK","New York, NY","NY",14100,1410002,34100,"PHL","Philadelphia, PA","PA",2016,1,
0.00,802.00,"5X",19917,"United Parcel Service",12478,1247803,31703,"JFK","New York, NY","NY",14512,1451202,34512,"RFD","Rockford, IL","IL",2016,1,
0.00,662.00,"5X",19917,"United Parcel Service",12478,1247803,31703,"JFK","New York, NY","NY",14730,1473003,33044,"SDF","Louisville, KY","KY",2016,1,
0.00,212.00,"5X",19917,"United Parcel Service",14100,1410002,34100,"PHL","Philadelphia, PA","PA",10257,1025702,30257,"ALB","Albany, NY","NY",2016,1,
0.00,279.00,"5X",19917,"United Parcel Service",14100,1410002,34100,"PHL","Philadelphia, PA","PA",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,1,
0.00,144.00,"5X",19917,"United Parcel Service",14307,1430702,30721,"PVD","Providence, RI","RI",12478,1247803,31703,"JFK","New York, NY","NY",2016,1,
0.00,802.00,"5X",19917,"United Parcel Service",14512,1451202,34512,"RFD","Rockford, IL","IL",12478,1247803,31703,"JFK","New York, NY","NY",2016,1,
0.00,494.00,"5X",19917,"United Parcel Service",14730,1473003,33044,"SDF","Louisville, KY","KY",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,1,
0.00,662.00,"5X",19917,"United Parcel Service",14730,1473003,33044,"SDF","Louisville, KY","KY",12478,1247803,31703,"JFK","New York, NY","NY",2016,1,
0.00,659.00,"5X",19917,"United Parcel Service",14730,1473003,33044,"SDF","Louisville, KY","KY",15070,1507002,31703,"SWF","Newburgh/Poughkeepsie, NY","NY",2016,1,
0.00,609.00,"5X",19917,"United Parcel Service",14730,1473003,33044,"SDF","Louisville, KY","KY",15096,1509602,35096,"SYR","Syracuse, NY","NY",2016,1,
0.00,989.00,"5X",19917,"United Parcel Service",15070,1507002,31703,"SWF","Newburgh/Poughkeepsie, NY","NY",13204,1320402,31454,"MCO","Orlando, FL","FL",2016,1,
0.00,2409.00,"5X",19917,"United Parcel Service",15070,1507002,31703,"SWF","Newburgh/Poughkeepsie, NY","NY",13891,1389101,32575,"ONT","Ontario, CA","CA",2016,1,
0.00,659.00,"5X",19917,"United Parcel Service",15070,1507002,31703,"SWF","Newburgh/Poughkeepsie, NY","NY",14730,1473003,33044,"SDF","Louisville, KY","KY",2016,1,
0.00,193.00,"5X",19917,"United Parcel Service",15096,1509602,35096,"SYR","Syracuse, NY","NY",10529,1052904,30529,"BDL","Hartford, CT","CT",2016,1,
0.00,133.00,"5X",19917,"United Parcel Service",15096,1509602,35096,"SYR","Syracuse, NY","NY",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,1,
0.00,237.00,"5X",19917,"United Parcel Service",15096,1509602,35096,"SYR","Syracuse, NY","NY",13296,1329604,30721,"MHT","Manchester, NH","NH",2016,1,
0.00,228.00,"5X",19917,"United Parcel Service",15096,1509602,35096,"SYR","Syracuse, NY","NY",14100,1410002,34100,"PHL","Philadelphia, PA","PA",2016,1,
0.00,448.00,"5X",19917,"United Parcel Service",15096,1509602,35096,"SYR","Syracuse, NY","NY",14574,1457403,34574,"ROA","Roanoke, VA","VA",2016,1,
0.00,609.00,"5X",19917,"United Parcel Service",15096,1509602,35096,"SYR","Syracuse, NY","NY",14730,1473003,33044,"SDF","Louisville, KY","KY",2016,1,
0.00,3386.00,"5Y",20007,"Atlas Air Inc.",10299,1029904,30299,"ANC","Anchorage, AK","AK",12478,1247803,31703,"JFK","New York, NY","NY",2016,1,
0.00,822.00,"5Y",20007,"Atlas Air Inc.",10397,1039705,30397,"ATL","Atlanta, GA","GA",14553,1455302,34553,"RME","Rome, NY","NY",2016,1,
0.00,267.00,"5Y",20007,"Atlas Air Inc.",10529,1052904,30529,"BDL","Hartford, CT","CT",14576,1457604,34576,"ROC","Rochester, NY","NY",2016,1,
0.00,288.00,"5Y",20007,"Atlas Air Inc.",10821,1082103,30852,"BWI","Baltimore, MD","MD",14553,1455302,34553,"RME","Rome, NY","NY",2016,1,
0.00,589.00,"5Y",20007,"Atlas Air Inc.",11193,1119302,33105,"CVG","Cincinnati, OH","KY",12478,1247803,31703,"JFK","New York, NY","NY",2016,1,
0.00,562.00,"5Y",20007,"Atlas Air Inc.",11193,1119302,33105,"CVG","Cincinnati, OH","KY",14553,1455302,34553,"RME","Rome, NY","NY",2016,1,
0.00,461.00,"5Y",20007,"Atlas Air Inc.",11193,1119302,33105,"CVG","Cincinnati, OH","KY",14576,1457604,34576,"ROC","Rochester, NY","NY",2016,1,
0.00,410.00,"5Y",20007,"Atlas Air Inc.",11433,1143302,31295,"DTW","Detroit, MI","MI",14553,1455302,34553,"RME","Rome, NY","NY",2016,1,
0.00,548.00,"5Y",20007,"Atlas Air Inc.",11995,1199502,31995,"GSO","Greensboro/High Point, NC","NC",14553,1455302,34553,"RME","Rome, NY","NY",2016,1,
0.00,636.00,"5Y",20007,"Atlas Air Inc.",12478,1247803,31703,"JFK","New York, NY","NY",10994,1099402,30994,"CHS","Charleston, SC","SC",2016,1,
0.00,589.00,"5Y",20007,"Atlas Air Inc.",12478,1247803,31703,"JFK","New York, NY","NY",11193,1119302,33105,"CVG","Cincinnati, OH","KY",2016,1,
0.00,4983.00,"5Y",20007,"Atlas Air Inc.",12478,1247803,31703,"JFK","New York, NY","NY",12173,1217302,32134,"HNL","Honolulu, HI","HI",2016,1,
0.00,0.00,"5Y",20007,"Atlas Air Inc.",12478,1247803,31703,"JFK","New York, NY","NY",12478,1247803,31703,"JFK","New York, NY","NY",2016,1,
0.00,1089.00,"5Y",20007,"Atlas Air Inc.",12478,1247803,31703,"JFK","New York, NY","NY",13303,1330303,32467,"MIA","Miami, FL","FL",2016,1,
0.00,2144.00,"5Y",20007,"Atlas Air Inc.",12478,1247803,31703,"JFK","New York, NY","NY",13587,1358702,33587,"MZJ","Marana, AZ","AZ",2016,1,
0.00,740.00,"5Y",20007,"Atlas Air Inc.",12478,1247803,31703,"JFK","New York, NY","NY",13930,1393004,30977,"ORD","Chicago, IL","IL",2016,1,
0.00,198.00,"5Y",20007,"Atlas Air Inc.",12478,1247803,31703,"JFK","New York, NY","NY",14553,1455302,34553,"RME","Rome, NY","NY",2016,1,
0.00,1089.00,"5Y",20007,"Atlas Air Inc.",13303,1330303,32467,"MIA","Miami, FL","FL",12478,1247803,31703,"JFK","New York, NY","NY",2016,1,
0.00,740.00,"5Y",20007,"Atlas Air Inc.",13930,1393004,30977,"ORD","Chicago, IL","IL",12478,1247803,31703,"JFK","New York, NY","NY",2016,1,
0.00,562.00,"5Y",20007,"Atlas Air Inc.",14553,1455302,34553,"RME","Rome, NY","NY",11193,1119302,33105,"CVG","Cincinnati, OH","KY",2016,1,
0.00,198.00,"5Y",20007,"Atlas Air Inc.",14553,1455302,34553,"RME","Rome, NY","NY",12478,1247803,31703,"JFK","New York, NY","NY",2016,1,
0.00,1233.00,"5Y",20007,"Atlas Air Inc.",14553,1455302,34553,"RME","Rome, NY","NY",13303,1330303,32467,"MIA","Miami, FL","FL",2016,1,
0.00,437.00,"5Y",20007,"Atlas Air Inc.",14553,1455302,34553,"RME","Rome, NY","NY",13667,1366703,33667,"NGU","Norfolk, VA","VA",2016,1,
0.00,267.00,"5Y",20007,"Atlas Air Inc.",14576,1457604,34576,"ROC","Rochester, NY","NY",10529,1052904,30529,"BDL","Hartford, CT","CT",2016,1,
0.00,461.00,"5Y",20007,"Atlas Air Inc.",14576,1457604,34576,"ROC","Rochester, NY","NY",11193,1119302,33105,"CVG","Cincinnati, OH","KY",2016,1,
0.00,1598.00,"5Y",20007,"Atlas Air Inc.",14843,1484304,34819,"SJU","San Juan, PR","PR",12478,1247803,31703,"JFK","New York, NY","NY",2016,1,
0.00,267.00,"9S",20190,"Southern Air Inc.",10529,1052904,30529,"BDL","Hartford, CT","CT",14576,1457604,34576,"ROC","Rochester, NY","NY",2016,1,
0.00,589.00,"9S",20190,"Southern Air Inc.",11193,1119302,33105,"CVG","Cincinnati, OH","KY",12478,1247803,31703,"JFK","New York, NY","NY",2016,1,
0.00,461.00,"9S",20190,"Southern Air Inc.",11193,1119302,33105,"CVG","Cincinnati, OH","KY",14576,1457604,34576,"ROC","Rochester, NY","NY",2016,1,
0.00,106.00,"9S",20190,"Southern Air Inc.",12478,1247803,31703,"JFK","New York, NY","NY",10529,1052904,30529,"BDL","Hartford, CT","CT",2016,1,
0.00,267.00,"9S",20190,"Southern Air Inc.",14576,1457604,34576,"ROC","Rochester, NY","NY",10529,1052904,30529,"BDL","Hartford, CT","CT",2016,1,
0.00,461.00,"9S",20190,"Southern Air Inc.",14576,1457604,34576,"ROC","Rochester, NY","NY",11193,1119302,33105,"CVG","Cincinnati, OH","KY",2016,1,
0.00,589.00,"ABX",20453,"ABX Air Inc",11193,1119302,33105,"CVG","Cincinnati, OH","KY",12478,1247803,31703,"JFK","New York, NY","NY",2016,1,
0.00,589.00,"ABX",20453,"ABX Air Inc",12478,1247803,31703,"JFK","New York, NY","NY",11193,1119302,33105,"CVG","Cincinnati, OH","KY",2016,1,
0.00,589.00,"ABX",20453,"ABX Air Inc",12478,1247803,31703,"JFK","New York, NY","NY",11193,1119302,33105,"CVG","Cincinnati, OH","KY",2016,1,
0.00,187.00,"AMQ",20201,"Ameristar Air Cargo",12197,1219702,31703,"HPN","White Plains, NY","NY",15096,1509602,35096,"SYR","Syracuse, NY","NY",2016,1,
0.00,392.00,"AMQ",20201,"Ameristar Air Cargo",15096,1509602,35096,"SYR","Syracuse, NY","NY",14524,1452401,34524,"RIC","Richmond, VA","VA",2016,1,
0.00,193.00,"C5",20445,"Commutair Aka Champlain Enterprises, Inc.",10529,1052904,30529,"BDL","Hartford, CT","CT",15096,1509602,35096,"SYR","Syracuse, NY","NY",2016,1,
0.00,117.00,"C5",20445,"Commutair Aka Champlain Enterprises, Inc.",10577,1057703,30577,"BGM","Binghamton, NY","NY",10257,1025702,30257,"ALB","Albany, NY","NY",2016,1,
0.00,31.00,"C5",20445,"Commutair Aka Champlain Enterprises, Inc.",10577,1057703,30577,"BGM","Binghamton, NY","NY",12397,1239702,32397,"ITH","Ithaca/Cortland, NY","NY",2016,1,
0.00,317.00,"C5",20445,"Commutair Aka Champlain Enterprises, Inc.",10792,1079204,30792,"BUF","Buffalo, NY","NY",10529,1052904,30529,"BDL","Hartford, CT","CT",2016,1,
0.00,383.00,"C5",20445,"Commutair Aka Champlain Enterprises, Inc.",10792,1079204,30792,"BUF","Buffalo, NY","NY",14307,1430702,30721,"PVD","Providence, RI","RI",2016,1,
0.00,289.00,"C5",20445,"Commutair Aka Champlain Enterprises, Inc.",10821,1082103,30852,"BWI","Baltimore, MD","MD",10257,1025702,30257,"ALB","Albany, NY","NY",2016,1,
0.00,31.00,"C5",20445,"Commutair Aka Champlain Enterprises, Inc.",12397,1239702,32397,"ITH","Ithaca/Cortland, NY","NY",10577,1057703,30577,"BGM","Binghamton, NY","NY",2016,1,
0.00,424.00,"C5",20445,"Commutair Aka Champlain Enterprises, Inc.",13931,1393102,33667,"ORF","Norfolk, VA","VA",10257,1025702,30257,"ALB","Albany, NY","NY",2016,1,
0.00,436.00,"C5",20445,"Commutair Aka Champlain Enterprises, Inc.",13931,1393102,33667,"ORF","Norfolk, VA","VA",14576,1457604,34576,"ROC","Rochester, NY","NY",2016,1,
0.00,383.00,"C5",20445,"Commutair Aka Champlain Enterprises, Inc.",14307,1430702,30721,"PVD","Providence, RI","RI",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,1,
0.00,388.00,"C5",20445,"Commutair Aka Champlain Enterprises, Inc.",14524,1452401,34524,"RIC","Richmond, VA","VA",14576,1457604,34576,"ROC","Rochester, NY","NY",2016,1,
0.00,267.00,"C5",20445,"Commutair Aka Champlain Enterprises, Inc.",14576,1457604,34576,"ROC","Rochester, NY","NY",10529,1052904,30529,"BDL","Hartford, CT","CT",2016,1,
0.00,55.00,"C5",20445,"Commutair Aka Champlain Enterprises, Inc.",14576,1457604,34576,"ROC","Rochester, NY","NY",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,1,
0.00,193.00,"C5",20445,"Commutair Aka Champlain Enterprises, Inc.",15096,1509602,35096,"SYR","Syracuse, NY","NY",10529,1052904,30529,"BDL","Hartford, CT","CT",2016,1,
0.00,923.00,"EE",21650,"Eastern Airlines Group Inc.",12478,1247803,31703,"JFK","New York, NY","NY",15249,1524904,35249,"TLH","Tallahassee, FL","FL",2016,1,
0.00,929.00,"EE",21650,"Eastern Airlines Group Inc.",13244,1324402,33244,"MEM","Memphis, TN","TN",15096,1509602,35096,"SYR","Syracuse, NY","NY",2016,1,
0.00,1089.00,"EE",21650,"Eastern Airlines Group Inc.",13303,1330303,32467,"MIA","Miami, FL","FL",12478,1247803,31703,"JFK","New York, NY","NY",2016,1,
0.00,607.00,"EE",21650,"Eastern Airlines Group Inc.",15096,1509602,35096,"SYR","Syracuse, NY","NY",13930,1393004,30977,"ORD","Chicago, IL","IL",2016,1,
0.00,145.00,"FX",20107,"Federal Express Corporation",10257,1025702,30257,"ALB","Albany, NY","NY",10721,1072102,30721,"BOS","Boston, MA","MA",2016,1,
0.00,143.00,"FX",20107,"Federal Express Corporation",10257,1025702,30257,"ALB","Albany, NY","NY",11618,1161802,31703,"EWR","Newark, NJ","NJ",2016,1,
0.00,1019.00,"FX",20107,"Federal Express Corporation",10257,1025702,30257,"ALB","Albany, NY","NY",13244,1324402,33244,"MEM","Memphis, TN","TN",2016,1,
0.00,132.00,"FX",20107,"Federal Express Corporation",10257,1025702,30257,"ALB","Albany, NY","NY",14025,1402501,34025,"PBG","Plattsburgh, NY","NY",2016,1,
0.00,69.00,"FX",20107,"Federal Express Corporation",10257,1025702,30257,"ALB","Albany, NY","NY",14648,1464802,34648,"RUT","Rutland, VT","VT",2016,1,
0.00,175.00,"FX",20107,"Federal Express Corporation",10785,1078502,30785,"BTV","Burlington, VT","VT",15096,1509602,35096,"SYR","Syracuse, NY","NY",2016,1,
0.00,282.00,"FX",20107,"Federal Express Corporation",10792,1079204,30792,"BUF","Buffalo, NY","NY",11618,1161802,31703,"EWR","Newark, NJ","NJ",2016,1,
0.00,452.00,"FX",20107,"Federal Express Corporation",10792,1079204,30792,"BUF","Buffalo, NY","NY",12339,1233904,32337,"IND","Indianapolis, IN","IN",2016,1,
0.00,61.00,"FX",20107,"Federal Express Corporation",10792,1079204,30792,"BUF","Buffalo, NY","NY",12494,1249402,32494,"JHW","Jamestown, NY","NY",2016,1,
0.00,813.00,"FX",20107,"Federal Express Corporation",10792,1079204,30792,"BUF","Buffalo, NY","NY",13244,1324402,33244,"MEM","Memphis, TN","TN",2016,1,
0.00,174.00,"FX",20107,"Federal Express Corporation",11537,1153703,31537,"ELM","Elmira/Corning, NY","NY",11618,1161802,31703,"EWR","Newark, NJ","NJ",2016,1,
0.00,77.00,"FX",20107,"Federal Express Corporation",11537,1153703,31537,"ELM","Elmira/Corning, NY","NY",14576,1457604,34576,"ROC","Rochester, NY","NY",2016,1,
0.00,143.00,"FX",20107,"Federal Express Corporation",11618,1161802,31703,"EWR","Newark, NJ","NJ",10257,1025702,30257,"ALB","Albany, NY","NY",2016,1,
0.00,282.00,"FX",20107,"Federal Express Corporation",11618,1161802,31703,"EWR","Newark, NJ","NJ",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,1,
0.00,174.00,"FX",20107,"Federal Express Corporation",11618,1161802,31703,"EWR","Newark, NJ","NJ",11537,1153703,31537,"ELM","Elmira/Corning, NY","NY",2016,1,
0.00,276.00,"FX",20107,"Federal Express Corporation",11618,1161802,31703,"EWR","Newark, NJ","NJ",14025,1402501,34025,"PBG","Plattsburgh, NY","NY",2016,1,
0.00,195.00,"FX",20107,"Federal Express Corporation",11618,1161802,31703,"EWR","Newark, NJ","NJ",15096,1509602,35096,"SYR","Syracuse, NY","NY",2016,1,
0.00,452.00,"FX",20107,"Federal Express Corporation",12339,1233904,32337,"IND","Indianapolis, IN","IN",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,1,
0.00,665.00,"FX",20107,"Federal Express Corporation",12339,1233904,32337,"IND","Indianapolis, IN","IN",12478,1247803,31703,"JFK","New York, NY","NY",2016,1,
0.00,505.00,"FX",20107,"Federal Express Corporation",12339,1233904,32337,"IND","Indianapolis, IN","IN",14576,1457604,34576,"ROC","Rochester, NY","NY",2016,1,
0.00,652.00,"FX",20107,"Federal Express Corporation",12339,1233904,32337,"IND","Indianapolis, IN","IN",15070,1507002,31703,"SWF","Newburgh/Poughkeepsie, NY","NY",2016,1,
0.00,578.00,"FX",20107,"Federal Express Corporation",12339,1233904,32337,"IND","Indianapolis, IN","IN",15096,1509602,35096,"SYR","Syracuse, NY","NY",2016,1,
0.00,136.00,"FX",20107,"Federal Express Corporation",12365,1236503,32365,"IPT","Williamsport, PA","PA",15096,1509602,35096,"SYR","Syracuse, NY","NY",2016,1,
0.00,665.00,"FX",20107,"Federal Express Corporation",12478,1247803,31703,"JFK","New York, NY","NY",12339,1233904,32337,"IND","Indianapolis, IN","IN",2016,1,
0.00,2475.00,"FX",20107,"Federal Express Corporation",12478,1247803,31703,"JFK","New York, NY","NY",12892,1289203,32575,"LAX","Los Angeles, CA","CA",2016,1,
0.00,160.00,"FX",20107,"Federal Express Corporation",12478,1247803,31703,"JFK","New York, NY","NY",13230,1323002,32070,"MDT","Harrisburg, PA","PA",2016,1,
0.00,964.00,"FX",20107,"Federal Express Corporation",12478,1247803,31703,"JFK","New York, NY","NY",13244,1324402,33244,"MEM","Memphis, TN","TN",2016,1,
0.00,2576.00,"FX",20107,"Federal Express Corporation",12478,1247803,31703,"JFK","New York, NY","NY",13796,1379604,32457,"OAK","Oakland, CA","CA",2016,1,
0.00,61.00,"FX",20107,"Federal Express Corporation",12494,1249402,32494,"JHW","Jamestown, NY","NY",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,1,
0.00,2475.00,"FX",20107,"Federal Express Corporation",12892,1289203,32575,"LAX","Los Angeles, CA","CA",12478,1247803,31703,"JFK","New York, NY","NY",2016,1,
0.00,1019.00,"FX",20107,"Federal Express Corporation",13244,1324402,33244,"MEM","Memphis, TN","TN",10257,1025702,30257,"ALB","Albany, NY","NY",2016,1,
0.00,813.00,"FX",20107,"Federal Express Corporation",13244,1324402,33244,"MEM","Memphis, TN","TN",10792,1079204,30792,"BUF","Buffalo, NY","NY",2016,1,
0.00,964.00,"FX",20107,"Federal Express Corporation",13244,1324402,33244,"MEM","Memphis, TN","TN",12478,1247803,31703,"JFK","New York, NY","NY",2016,1,
0.00,863.00,"FX",20107,"Federal Express Corporation",13244,1324402,33244,"MEM","Memphis, TN","TN",14576,1457604,34576,"ROC","Rochester, NY","NY",2016,1,
0.00,969.00,"FX",20107,"Federal Express Corporation",13244,1324402,33244,"MEM","Memphis, TN","TN",15070,1507002,31703,"SWF","Newburgh/Poughkeepsie, NY","NY",2016,1,
0.00,929.00,"FX",20107,"Federal Express Corporation",13244,1324402,33244,"MEM","Memphis, TN","TN",15096,1509602,35096,"SYR","Syracuse, NY","NY",2016,1,
0.00,132.00,"FX",20107,"Federal Express Corporation",14025,1402501,34025,"PBG","Plattsburgh, NY","NY",10257,1025702,30257,"ALB","Albany, NY","NY",2016,1,
0.00,169.00,"FX",20107,"Federal Express Corporation",14025,1402501,34025,"PBG","Plattsburgh, NY","NY",15096,1509602,35096,"SYR","Syracuse, NY","NY",2016,1,
0.00,139.00,"FX",20107,"Federal Express Corporation",14307,1430702,30721,"PVD","Providence, RI","RI",15070,1507002,31703,"SWF","Newburgh/Poughkeepsie, NY","NY",2016,1,
0.00,77.00,"FX",20107,"Federal Express Corporation",14576,1457604,34576,"ROC","Rochester, NY","NY",11537,1153703,31537,"ELM","Elmira/Corning, NY","NY",2016,1,
0.00,398.00,"FX",20107,"Federal Express Corporation",14576,1457604,34576,"ROC","Rochester, NY","NY",11986,1198603,31986,"GRR","Grand Rapids, MI","MI",2016,1,
0.00,505.00,"FX",20107,"Federal Express Corporation",14576,1457604,34576,"ROC","Rochester, NY","NY",12339,1233904,32337,"IND","Indianapolis, IN","IN",2016,1,
0.00,863.00,"FX",20107,"Federal Express Corporation",14576,1457604,34576,"ROC","Rochester, NY","NY",13244,1324402,33244,"MEM","Memphis, TN","TN",2016,1,
0.00,969.00,"FX",20107,"Federal Express Corporation",15070,1507002,31703,"SWF","Newburgh/Poughkeepsie, NY","NY",13244,1324402,33244,"MEM","Memphis, TN","TN",2016,1,
0.00,175.00,"FX",20107,"Federal Express Corporation",15096,1509602,35096,"SYR","Syracuse, NY","NY",10785,1078502,30785,"BTV","Burlington, VT","VT",2016,1,
0.00,195.00,"FX",20107,"Federal Express Corporation",15096,1509602,35096,"SYR","Syracuse, NY","NY",11618,1161802,31703,"EWR","Newark, NJ","NJ",2016,1,
0.00,578.00,"FX",20107,"Federal Express Corporation",15096,1509602,35096,"SYR","Syracuse, NY","NY",12339,1233904,32337,"IND","Indianapolis, IN","IN",2016,1,
0.00,929.00,"FX",20107,"Federal Express Corporation",15096,1509602,35096,"SYR","Syracuse, NY","NY",13244,1324402,33244,"MEM","Memphis, TN","TN",2016,1,
0.00,169.00,"FX",20107,"Federal Express Corporation",15096,1509602,35096,"SYR","Syracuse, NY","NY",14025,1402501,34025,"PBG","Plattsburgh, NY","NY",2016,1,
0.00,151.00,"GL",20402,"Miami Air International",10792,1079204,30792,"BUF","Buffalo, NY","NY",14711,1471102,34711,"SCE","State College, PA","PA",2016,1,
0.00,562.00,"PO",20100,"Polar Air Cargo Airways",11193,1119302,33105,"CVG","Cincinnati, OH","KY",14553,1455302,34553,"RME","Rome, NY","NY",2016,1,
0.00,562.00,"PO",20100,"Polar Air Cargo Airways",14553,1455302,34553,"RME","Rome, NY","NY",11193,1119302,33105,"CVG","Cincinnati, OH","KY",2016,1,
